,year,duration,avg_vote,votes,metascore,reviews_from_users,reviews_from_critics,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
73023,2016,94,5.7,15257,48.0,80.0,80.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
73024,2016,96,6.1,1744,61.0,9.0,26.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73031,2016,95,5.3,6719,50.0,53.0,32.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
73034,2016,127,7.0,66407,66.0,109.0,187.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73044,2016,90,5.2,7654,34.0,26.0,9.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73045,2016,109,6.7,18734,63.0,114.0,163.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73046,2016,97,6.9,20242,48.0,56.0,166.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73047,2016,88,5.5,382,64.0,10.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
73049,2016,108,6.1,1509,42.0,3.0,52.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
73052,2016,111,6.1,5724,55.0,34.0,44.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73056,2016,90,4.6,8297,27.0,66.0,41.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73058,2016,100,6.2,111046,60.0,290.0,200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73064,2016,95,4.4,2794,43.0,58.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73067,2016,97,5.4,416,66.0,2.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73068,2016,113,6.2,89612,34.0,231.0,274.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
73076,2016,89,5.0,40222,47.0,332.0,364.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
73079,2016,98,5.9,19569,37.0,64.0,21.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73082,2016,108,6.5,2157,44.0,8.0,53.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
73092,2016,91,5.4,13149,47.0,143.0,39.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
73101,2016,90,5.2,213,38.0,9.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73102,2016,103,5.3,787,60.0,9.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73108,2016,100,6.7,71514,81.0,319.0,418.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
73109,2016,143,6.6,1906,53.0,6.0,13.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73113,2016,133,7.2,50689,60.0,170.0,256.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73118,2016,117,6.8,24418,62.0,71.0,148.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
73121,2016,109,6.2,57332,70.0,321.0,315.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
73122,2016,105,4.6,2862,44.0,14.0,52.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
73125,2016,92,5.4,5854,46.0,66.0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73126,2016,120,5.2,163982,32.0,894.0,377.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73129,2016,116,7.9,575657,81.0,1875.0,725.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
73130,2016,79,4.7,2122,62.0,23.0,107.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
73131,2016,97,6.8,88991,23.0,376.0,198.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73137,2016,179,7.1,1247,56.0,12.0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
73138,2016,96,5.9,3201,55.0,39.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73147,2016,86,5.3,459,45.0,6.0,27.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73148,2016,115,6.5,1453,77.0,15.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73151,2016,93,5.9,3786,62.0,17.0,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73154,2016,101,4.7,63610,34.0,217.0,252.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73157,2016,123,7.0,30764,79.0,123.0,277.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73161,2016,82,5.3,5719,54.0,53.0,49.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
73165,2016,119,6.9,13011,72.0,76.0,130.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73169,2016,98,6.5,5495,68.0,28.0,74.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
73170,2016,92,3.5,19141,28.0,84.0,78.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73171,2016,87,6.8,54796,56.0,123.0,141.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73175,2016,95,6.6,764,47.0,13.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
73178,2016,158,5.8,20346,40.0,212.0,43.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
73181,2016,100,6.9,9105,51.0,83.0,47.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73182,2016,107,7.2,15923,39.0,56.0,37.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
73186,2016,84,5.7,497,55.0,7.0,2.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
73189,2016,108,8.0,882037,65.0,1449.0,662.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73194,2016,109,6.4,495,60.0,7.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73197,2016,133,7.4,87984,69.0,265.0,301.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73202,2016,89,5.9,7692,62.0,44.0,44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
73206,2016,107,5.1,5635,28.0,43.0,38.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
73209,2016,116,7.0,340493,41.0,1186.0,419.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
73215,2016,98,5.6,2175,57.0,14.0,14.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73217,2016,132,7.5,61749,64.0,302.0,233.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73219,2016,108,5.8,50166,45.0,230.0,283.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73222,2016,111,6.6,52975,67.0,270.0,261.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73230,2016,123,6.0,586474,40.0,2268.0,703.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73233,2016,130,7.0,1545,52.0,5.0,69.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
73235,2016,85,6.0,3542,60.0,11.0,26.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73236,2016,116,7.5,229418,67.0,670.0,459.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73238,2016,88,6.7,1519,53.0,28.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73242,2016,83,5.3,21019,31.0,43.0,38.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73257,2016,129,7.4,4383,70.0,26.0,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73259,2016,102,7.6,198293,88.0,446.0,320.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73260,2016,109,5.7,1075,46.0,13.0,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
73264,2016,116,7.2,8212,74.0,17.0,86.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73269,2016,118,5.7,32022,18.0,116.0,131.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73274,2016,91,4.8,12367,25.0,85.0,112.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
73275,2016,100,6.5,1620,50.0,3.0,26.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73277,2016,89,6.8,19061,48.0,88.0,114.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73278,2016,86,3.8,1294,16.0,20.0,54.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
73279,2016,97,5.6,675,71.0,4.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73281,2016,102,4.8,6180,35.0,91.0,68.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
73284,2016,92,4.6,17909,22.0,104.0,42.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73287,2016,112,5.7,7835,46.0,73.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73288,2016,123,6.5,66417,59.0,144.0,192.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73291,2016,98,4.4,3687,40.0,48.0,64.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
73296,2016,808,7.7,473,77.0,5.0,23.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
73300,2016,107,6.3,155085,52.0,241.0,241.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73303,2016,85,5.1,144,64.0,5.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73306,2016,98,4.3,24642,38.0,236.0,141.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
73307,2016,107,5.5,81889,49.0,408.0,257.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
73310,2016,120,4.4,11200,22.0,164.0,45.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73316,2016,124,7.8,48658,85.0,102.0,311.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73317,2016,98,7.0,2530,75.0,16.0,48.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
73318,2016,66,7.8,20699,85.0,60.0,194.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73320,2016,104,5.8,6166,72.0,38.0,30.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73331,2016,106,6.3,14955,62.0,113.0,83.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73336,2016,80,6.9,414,72.0,3.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73343,2016,99,5.7,14662,33.0,80.0,72.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73352,2016,89,4.7,2618,36.0,67.0,37.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
73353,2016,100,7.9,51596,78.0,178.0,256.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73356,2016,88,4.4,1066,40.0,17.0,35.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
73357,2016,91,5.9,556,55.0,7.0,8.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73358,2016,139,8.1,418336,71.0,914.0,472.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
73382,2016,104,6.4,1598,50.0,12.0,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73385,2016,146,7.5,17657,88.0,43.0,164.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73396,2016,94,6.2,9251,62.0,47.0,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73413,2016,76,6.2,11061,63.0,92.0,165.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
73419,2016,156,7.4,46987,81.0,202.0,221.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
73427,2016,141,7.1,942,70.0,3.0,86.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73438,2016,116,6.6,495,49.0,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73440,2016,128,7.3,253669,51.0,517.0,338.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73445,2016,92,5.9,1063,57.0,13.0,17.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73450,2016,90,3.4,1459,3.0,36.0,21.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73463,2016,82,4.3,1750,52.0,44.0,92.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
73466,2016,83,4.6,1657,22.0,19.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73502,2016,97,6.9,2351,74.0,18.0,52.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73504,2016,103,6.9,2645,82.0,9.0,87.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73513,2016,110,6.6,2452,56.0,10.0,27.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73522,2016,91,5.3,4126,23.0,27.0,23.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
73533,2016,88,5.9,6555,71.0,46.0,127.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
73552,2016,108,6.3,3986,64.0,31.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73554,2016,88,6.5,3256,66.0,34.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73559,2016,83,6.4,2394,81.0,13.0,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73561,2016,91,5.4,11629,59.0,88.0,125.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73564,2016,118,6.3,12504,61.0,61.0,117.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73568,2016,86,6.4,12831,59.0,93.0,159.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73573,2016,91,5.6,7973,48.0,22.0,57.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73575,2016,115,6.8,1865,76.0,9.0,62.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
73577,2016,82,5.1,1147,73.0,17.0,38.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
73592,2016,95,6.7,627,62.0,3.0,15.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73596,2016,115,5.7,181433,36.0,658.0,333.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73621,2016,130,8.2,40855,78.0,180.0,87.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
73635,2016,106,8.4,178480,79.0,664.0,232.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
73642,2016,118,7.0,437,75.0,2.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73653,2016,123,6.8,238090,32.0,987.0,368.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73666,2016,97,7.3,233601,77.0,434.0,449.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73670,2016,118,7.4,8921,84.0,24.0,135.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73672,2016,86,4.0,130,53.0,1.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73717,2016,100,5.6,429,58.0,6.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73721,2016,77,5.8,578,68.0,5.0,18.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
73725,2016,89,6.3,245,56.0,2.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73744,2016,95,5.8,5188,66.0,51.0,70.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73750,2016,120,7.3,3756,43.0,11.0,14.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73760,2016,118,7.4,67061,90.0,241.0,349.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73762,2016,93,6.0,1055,76.0,8.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73765,2016,100,6.8,1153,80.0,5.0,38.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73777,2016,82,6.8,1303,77.0,2.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73801,2016,80,6.0,1249,50.0,16.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73810,2016,95,5.6,1705,58.0,14.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73820,2016,109,6.4,2717,55.0,15.0,41.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73822,2016,85,4.4,840,60.0,25.0,43.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73835,2016,83,4.4,602,56.0,22.0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73843,2016,91,6.3,3431,74.0,9.0,32.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73848,2016,110,7.3,6222,79.0,16.0,61.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
73853,2016,89,6.8,270,75.0,3.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73857,2016,98,6.2,4438,72.0,22.0,93.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
73867,2016,112,5.2,97569,33.0,407.0,223.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73868,2016,82,5.8,857,66.0,6.0,21.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73887,2016,94,6.6,1424,53.0,25.0,68.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73892,2016,104,7.3,100655,77.0,270.0,213.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73894,2016,92,4.4,14464,27.0,151.0,80.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
73901,2016,85,6.7,6749,86.0,45.0,131.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73916,2016,117,6.3,2815,85.0,34.0,78.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
73923,2016,148,7.1,35058,45.0,295.0,392.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
73931,2016,102,5.9,110705,21.0,279.0,190.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73933,2016,91,6.2,1714,36.0,54.0,16.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
73939,2016,100,5.8,861,52.0,14.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73947,2016,140,7.1,8059,78.0,28.0,77.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73951,2016,110,6.5,4344,78.0,56.0,48.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73957,2016,107,7.1,146987,68.0,282.0,307.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
73961,2016,90,5.0,2796,29.0,21.0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73971,2016,96,6.3,738,64.0,5.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73972,2016,105,5.9,56142,34.0,101.0,111.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73977,2016,127,6.7,151879,57.0,431.0,323.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
73978,2016,99,7.0,57938,81.0,215.0,295.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
73987,2016,97,7.5,4769,78.0,17.0,77.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
73995,2016,92,4.8,13766,24.0,141.0,52.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73997,2016,90,6.0,936,49.0,6.0,49.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
74001,2016,100,7.1,4460,72.0,32.0,49.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74003,2016,102,4.5,1656,44.0,15.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74004,2016,111,6.2,4645,50.0,48.0,36.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
74005,2016,125,6.4,5077,77.0,64.0,133.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74007,2016,128,7.3,11825,84.0,37.0,189.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74009,2016,89,5.7,6585,57.0,30.0,45.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74015,2016,129,4.6,1663,52.0,27.0,17.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
74040,2016,111,6.6,14641,54.0,48.0,78.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
74047,2016,110,5.8,9617,42.0,69.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
74048,2016,485,7.4,251,59.0,1.0,18.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
74064,2016,127,7.8,193340,74.0,508.0,426.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
74075,2016,103,4.8,273,49.0,4.0,13.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74100,2016,104,5.8,770,37.0,13.0,7.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74103,2016,130,6.3,3908,76.0,34.0,116.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
74108,2016,102,6.7,1166,50.0,25.0,10.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74109,2016,85,3.9,549,33.0,10.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74113,2016,128,5.1,1691,46.0,12.0,28.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74116,2016,103,5.2,339,47.0,6.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
74125,2016,127,5.4,103173,25.0,467.0,216.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74129,2016,132,6.9,181236,54.0,497.0,386.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74137,2016,110,6.9,820,62.0,3.0,48.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74153,2016,92,5.6,22115,38.0,113.0,139.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74156,2016,120,6.7,55550,49.0,109.0,225.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74163,2016,85,5.6,120,60.0,2.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74167,2016,118,6.8,4666,76.0,15.0,65.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74171,2016,90,6.0,5652,57.0,20.0,49.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74172,2016,96,4.9,3359,41.0,15.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74179,2016,102,7.3,2741,77.0,12.0,60.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74180,2016,128,5.2,11051,30.0,153.0,36.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
74183,2016,89,4.5,12281,68.0,272.0,48.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
74184,2016,103,5.9,121995,42.0,482.0,310.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74190,2016,117,6.8,60434,58.0,201.0,202.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
74219,2016,97,6.1,3395,65.0,30.0,98.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
74226,2016,91,3.9,8953,31.0,92.0,59.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
